nome,conselho_regional,registo,localidade,data_constituicao,email,morada,codigo_postal,telefone,telemovel,fax,url_fonte,zona_evento,tipo_evento,observacoes
"C. BARREIROS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,39/02,LISBOA,30-04-2002,lawyers@bgs-law.com,"Empreendimento das Amoreiras, Torre 2 - 11º. - Sala 3",1070-102 LISBOA,+351213840087,,+351213840088,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=14,,,
"C. FERREIRA, GODKE & TELLERIA SOCIEDADE DE ADVOGADOS SP RL",Lisboa,71/06,LISBOA,24-10-2006,carlo.ferreira-11494l@adv.oa.pt,"Av Fontes Pereira de Melo, 3 - 11º Esq.",1050-115 LISBOA,+351210170470,,+351210170479,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=14,,,
"CAA - CARLA TOMÉ DINIS E ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,32/17,RAMADA,03-08-2017,carlatomedinis-17840L@adv.oa.pt,"Rua Alves da Costa, 14 - Loja dta.",2620-261 RAMADA,+351210993316,,+351214323397,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=15,,,
"CAETANO DE FREITAS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL",Lisboa,37/97,LISBOA,29-07-1997,geral@caetanodefreitas.com,"Avª. 24 de Julho, 68 E",1200-869 LISBOA,+351213170620,,+351213170629,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=15,,,
"CAIADO GUERREIRO, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,37/00,LISBOA,17-08-2000,law@caiadoguerreiro.com,"Edfº. Castil, R. Castilho, 39 - 15º.",1250-068 LISBOA,+351213717000,,+351213717001,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=15,,,
CAL GONÇALVES & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,62/05,LISBOA,17-11-2005,,"R. da Palma, 183",1100-391 LISBOA,+35121874555,,+351218864886,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=15,,,
"CALAMA, V. MENESES FALCÃO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,42/97,LISBOA,12-09-1997,cvmf@calama-menesesfalcao.pt,"Campo Grande, 28 - 5º B",1700-093 LISBOA,+351213110910,,+351213529218,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=15,,,
"CALÇADA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,2/23,LISBOA,16-01-2023,geral@calcada-advogados.com,"Rua Braamcamp, n.º 6 R/C esq.",1250-050 LISBOA,+351211314728,,+351211323013,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=15,,,
"CALDEIRA PIRES – SOCIEDADE MULTIDISCIPLINAR DE ADVOGADOS E CONSULTORES, SP, S.A.",Lisboa,52/14,LISBOA,20-10-2014,info@caldeirapires.pt,"Av da República, 45 - 8º dto.",1050-187 LISBOA,+351210991736,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=15,,,
"CALHEIROS VELLOZO, MEDEIROS CORDEIRO & GIL FERNANDES - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,65/02,LISBOA,23-08-2002,fmc-7543l@adv.oa.pt,"Calçada Nova de S. Francisco, 10 - 1º.",1200-300 LISBOA,+351213427850,,+351213471896,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=15,,,
"CALISTO MELO, NUNES MELO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,36/20,LISBOA,11-12-2020,nma.portugal@nmassociados.com,"Avenida Engenheiro Duarte Pacheco, torre 2, 10º piso, n.º 8, Torres das Amoreias",1070-102 LISBOA,+351213872546,,+351213839245,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=15,,,
"CAMACHO, NUNES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,61/13,MONTIJO,06-12-2013,sandra.rodrigues-17879l@adv.oa.pt,"Rua José Joaquim Marques, n.º 9 B",2870-348 MONTIJO,+351211976700,,+351210859420,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=15,,,
"CAMPOS, DUARTE DE ALMEIDA E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,15/95,LISBOA,10-05-1995,jurisfactor@tsdacc.net,"Av. António Augusto de Aguiar, 90 - 5º",1069-086 LISBOA,+351213555058,,+351213536185,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=16,,,
"CANCELLA D' ABREU, ESTEVES & ASSOCIADOS -SOCIEDADE DE ADVOGADOS RL",Lisboa,6/87,LISBOA,08-07-1987,cae@caeadvogados.pt,"Rua Rodrigo da Fonseca, 149 - 4º. Dtº.",1070-242 LISBOA,+351213876404,,+351213855310,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=16,,,
CARDIGOS E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,38/08,LISBOA,30-06-2008,p.cardigos-8045l@adv.oa.pt,"Praça Nuno Rodrigues dos Santos, 14 B",1600-171 LISBOA,+351213303900,,+351213303999,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=16,,,
"CARDO, MORAIS, BORGES - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,20/94,LISBOA,23-03-1994,cmorais@cmba-lawfirm.com,"Av. 24 de Julho, 60 - 2º Dto.",1200-869 LISBOA,+351213920290,,+351213954766,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=16,,,
"CARDOSO, ALVAREZ, MENDONÇA E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,8/00,LISBOA,31-01-2000,cam.advogados@cam-sa.pt,"Av. João Crisóstomo, 38 C (Edfº. Goya) - Escritório 3",1050-127 LISBOA,+351213514970,,+351213514979,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=16,,,
"CARITA, TABORDA, BARBAS HOMEM-SOCIEDADE DE ADVOGADOS RL",Lisboa,6/92,LISBOA,04-02-1992,ctbh.advogados@mail.net4b.pt,"Centro Empresarial de Telheiras R. Hermano - Neves, 22 - 3º. C",1600-477 LISBOA,+351217521260,,+351217521269,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=16,,,
"CARLOS BARROSO, ANA ROCHA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL",Lisboa,22/07,LISBOA,28-05-2007,amsa@amsa.pt,"R. Dª. Estefânia, 157 - 4º. Esqº.",1000-154 LISBOA,+351213307100,,+351213147491,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=16,,,
"CARLOS FERNANDES & GONÇALVES - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,17/21,LISBOA,26-04-2021,c.fernandes.assoc@gmail.com,"Rua do Arco do Marquês de Alegrete, n.º 2 - piso 3, esc 3.10",1100-034 LISBOA,+351218865224,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=16,,,
CARLOS FERREIRA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,19/08,SANTO ANTÓNIO CAVALEIROS,27-03-2008,advcarlosferreira@sapo.pt,"R. Comandante Sacadura Cabral, 24 Flamenga",2660-325 SANTO ANTÓNIO CAVALEIROS,+351219896400,,+351219891354,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=16,,,
"CARLOS GUIMARÃES E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,10/95,LISBOA,21-03-1995,cguimaraes-7520l@adv.oa.pt,"Rua Jardim do Tabaco, 90 - 2º.Esq.",1100-288 LISBOA,+351218870353,,+351218862038,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=16,,,
"CARLOS OLAVO E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,1/86,LISBOA,06-01-1986,coa@olavolex.pt,"Av Eng Duarte Pacheco, torre 2, 14º - sala D",1070-102 LISBOA,+351213242740,,+351213479430,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=17,,,
CARLOS PAIVA E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,37/05,PORTO SALVO,15-06-2005,carlos.paiva-12288L@adv.oa.pt,"Rua António Variações, n.º 5, Edifício Tecnovia, Sala 9, Oeiras Business Center",2740-315 PORTO SALVO,+351214416947,,+351214416949,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=17,,,
"CARLOS PINTO DE ABREU E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,23/11,LISBOA,01-04-2011,info@carlospintodeabreu.com,"Alameda Quinta de Santo António, 13 C",1600-675 LISBOA,+351217106160,,+351213519526/217161915,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=17,,,
"CARLOS ROCHA, PAULO VARZIELAS E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL",Lisboa,19/97,LISBOA,05-05-1997,crpvadvogados@gmail.com,"Avª Berna, 30 - 2º. C",1150-042 LISBOA,+351217817230,,+351217817239,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=17,,,
"CARLOS TOMÉ & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, Lda.",Lisboa,7/08,CALDAS DA RAINHA,31-01-2008,carlostome.adv@mail.telepac.pt,"Av. Gen. Pedro Cardoso, 1 - 1º.",2500-922 CALDAS DA RAINHA,+351262840910,,+351262840920,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=17,,,
"CARNEIRO PACHECO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,57/06,LISBOA,19-07-2006,antonio.carneiro.pacheco-9434l@advogados.pt,"R. Tierno Galvan, Amoreiras Torre 3 - 5º. - Piso Salas 503 e 504",1070-274 LISBOA,+351213864466,,+351213864501,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=17,,,
"Carraça & Muchagata - Sociedade de Advogados, SP, RL",Lisboa,29/21,LISBOA,11-06-2021,geral@cmo-advogados.pt,"Rua Cidade de Bissau, n.º 55 A, 1º andar, esc. 29.1.1",1800-075 LISBOA,+351219434135,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=17,,,
CARRACHÁS E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,64/08,LISBOA,30-09-2008,mario.carrachas@gmail.com,"Av. João XXI, 43 -4º Esqº.",1000-303 LISBOA,+351213536703,,+351213536709,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=17,,,
"CARTAXO, ARAGÃO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL",Lisboa,21/10,QUELUZ,26-02-2010,inaciocartaxo-4910l@adv.oa.pt,"Rua Alexandre Herculano, n.º 4 - 5º Drt.",2745-234 QUELUZ,+351213703600,,+351213882554,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=17,,,
"CARVALHO, MACHADO E TIMM - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,51/21,LISBOA,09-12-2021,mtrendel@cmtlaw.com.br,"Rua Joshua Benoliel, 6 - 8º B",1250-133 LISBOA,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=17,,,
"CARVALHO, MATIAS & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL",Lisboa,45/11,LISBOA,26-07-2011,info@cmasa.pt,"Rua Júlio de Andrade, n.º 2",1150-206 LISBOA,+351218855440,,+351218853434,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=18,,,
CASQUINHA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,49/03,SAMORA CORREIA,27-06-2003,ana.reis.casquinha-14821l@adv.oa.pt,"Avenida O Século, n.º 65/67 - 1º esq.",2135-231 SAMORA CORREIA,+351263652255,,+351263652252,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=18,,,
"CASSIANO NEVES & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,24/21,LISBOA,17-05-2021,korepartners@korepartners.com,"Travessa da Trindade, n.º 16 - 3º C",1200-469 LISBOA,+351215849530,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=18,,,
"CASTANHO, LUCENA E QUADROS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,9/13,LISBOA,06-02-2013,geral@clqadvogados.pt,"Avenida 5 de Outubro, 68 - 2 F",1050-059 LISBOA,+351217928600,,+351217801199,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=18,,,
"CASTELO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,39/13,BENAVENTE,25-06-2013,castelo@casteloadvogados.pt,"Av. Francisco José Calheiros Lopes, nº 32, 1º",2130-014 BENAVENTE,+351263516565,,+351263516077,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=18,,,
CASTRO MOREIRA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,69/06,LISBOA,09-10-2006,fatimacastromoreira-10118p@adv.oa.pt,"R. Joshua Benoliel, 6 - 10º. Letra A Edfº. - Alto das Amoreiras",1250-183 LISBOA,+351213849380,,+351213879120,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=18,,,
"CASTRO NUNES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,18/97,LISBOA,10-04-1997,vcn-10869l@adv.oa.pt,"Av. da República, n.º 6 - 7º esquerdo",1050-191 LISBOA,+351213190640,,+351213190644,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=18,,,
"CASTRO ROSA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,34/98,LISBOA,10-09-1998,castro.rosa@sapo.pt,"Av. Maria Helena Vieira da Silva, n.º 40 - 1º dto",1750-184 LISBOA,+351213703600,,+351213882554,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=18,,,
"CAVALEIRO MACHADO & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,76/10,LISBOA,25-08-2010,cavaleiromachado-12393L@adv.oa.pt,"Av. Visconde de Valmor, 20 - 2º Direito",1000-292 LISBOA,+351217813500,,+351217813599,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=18,,,
"CCAA - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,41/21,LISBOA,03-09-2021,cc@ccaa.pt,"Alameda dos Oceanos, n.º 142, 2º E",1990-502 LISBOA,+351218981080,,+351218981089,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=18,,,
"CCSL ADVOGADOS, SP, RL",Lisboa,41/17,LISBOA,09-10-2017,jcg-48351L@adv.oa.pt,"Av da Liberdade, 262 - 2º esq.",1250-149 LISBOA,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=19,,,
CELESTE REIS E EDUARDA FIGANIER DE CASTRO-SOCIEDADE DE ADVOGADOS,Lisboa,11/05,LISBOA,25-01-2005,eduarda_castro@net.sapo.pt,"R. da Madalena, 75 - 4º. Drtº.",1100-318 LISBOA,+351218869557,,+351218873812,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=19,,,
"Cerca, Cardoso & Associados - Sociedade de Advogados, SP, RL",Lisboa,34/22,MEM MARTINS,22-08-2022,filomena.rute.cerca-12546L@adv.oa.pt,"Rua da Estação, n.º 22, 1.º Esc. D.",2725-302 MEM MARTINS,+351219207619,,+351219207621,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=19,,,
"CÉSAR PRATAS & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,23/05,LISBOA,15-03-2005,cesarpratas.geral@mail.telepac.pt,"R Joaquim António de Aguiar, 66 - 2º andar esquerdo",1070-153 LISBOA,+351213850684,,+351213887926,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=19,,,
"CFV- SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,36/92,LISBOA,07-12-1992,geral@fev.pt,"Calçada Nova de São Francisco, 10 - 2º. Dtº.",1200-300 LISBOA,+351213429982,,+351213462275,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=19,,,
"CHARTERS MARCHANTE, MARIA RAQUEL REI E ASSOCIADOS - SOCIEDADE DE ADVOGADOS SP, RL",Lisboa,66/07,LISBOA,28-12-2007,cmr@cmr-advogados.pt,"Av. João Crisóstomo, 51 - 2º Esq.",1050-126 LISBOA,+351309959953,,+351218406407,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=19,,,
"CHAVES,ROQUETTE, MATOS, AZEVEDO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL",Lisboa,7/88,LISBOA,15-07-1988,lawfirm@cmbr.pt,"Rua Castilho, n.º 75 - 6º esq.",1250-068 LISBOA,+351213826000,,+351213866571,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=19,,,
"CHRISTIAN & MACHADO - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,5/19,LISBOA,16-01-2019,agneschristian@gmail.com,"Av da República, 50 - 2º",1050-196 LISBOA,+351915653375,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=19,,,
"CLA - CASTRO CALDAS, CORREIA LOPES, MENDES DE ALMEIDA, FERROS & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,9/18,LISBOA,02-03-2018,nunocorreialopes-14617l@advogados.oa.pt,"Rua Latino Coelho, 13 - 2º",1050-132 LISBOA,+351211377292,,+351213853202,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=19,,,
"CLARA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,2/17,LISBOA,13-01-2017,ruimendesclara-48012L@adv.oa.pt,"Alameda D. Afonso Henriques, n.º 11, 3º direito",1900-179 LISBOA,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=19,,,
"CLAREIRA LEGAL - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,1/17,LISBOA,03-01-2017,geral@lgpas.com,"Rua dos Remolares, 14 - 2º",1200-371 LISBOA,+351213400800,,+351213400809,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=20,,,
"CLEMENTE & PINTO MONTEIRO - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,37/14,RAMADA,04-07-2014,geral@mcpmadvogados.pt,"Rua Alfredo Marceneiro, n.º 4, Loja 1, Jardim da Amoreira",2620-524 RAMADA,+351213427353,,+351213522891,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=20,,,
"CODE ADVOGADOS - SOCIEDADE DE PROFISSIONAIS, Lda",Lisboa,31/17,LISBOA,03-08-2017,mantoniamenezes-9979l@adv.oa.pt,"Rua D. João V, 24, 1.03",1250-091 LISBOA,+351210963371,,+351211310273,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=20,,,
"COELHO RIBEIRO E ASSOCIADOS, SOCIEDADE CIVIL DE ADVOGADOS, SP, RL",Lisboa,7/86,LISBOA,15-07-1986,cra@cralaw.com,"Avª. Engº. Duarte Pacheco / Empreendimento Amoreiras, Torre II, 13º A",1099-042 LISBOA,+351213839060,,+351213853202,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=20,,,
"COELHO, DIOGO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,11/17,LISBOA,10-03-2017,ricardofdiogo-48112L@adv.oa.pt,"Rua Castilho, 23 - 1º A",1250-067 LISBOA,,+351964421969,+351213174478,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=20,,,
"COIMBRA, SERRÃO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,69/08,LISBOA,16-10-2008,geral@coimbraserrao.com,"Av. Infante Santo, 347 - 2º. drtº.",1350-177 LISBOA,+351213942280,,+351213942289,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=20,,,
"COLMONERO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,5/00,LISBOA,24-01-2000,rui.colmonero-6004l@adv.oa.pt,"Rua Castilho, n.º 71 - 2º esq.",1250-068 LISBOA,+351213513380,,+351213527140,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=20,,,
"CONCEIÇÃO S & ASSOCIADOS – SOCIEDADE MULTIDISCIPLINAR DE ADVOGADOS, SP, RL",Lisboa,4/26,ESTORIL,18-02-2026,conceicaosouza-66026P@adv.oa.pt,Rua Melo de Souza nº 320-A,2765-187 ESTORIL,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=20,,,
"CONSTANTINO RIBEIRO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,17/03,LISBOA,07-03-2003,constantino.ribeiro-9682l@advogados.oa.pt,"R. Barão de Sabrosa, 270 C",1900-096 LISBOA,+351218451142,,+351218451144,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=20,,,
"CORREIA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,58/10,CALDAS DA RAINHA,03-06-2010,smc@correia.pt,"Prª. da República, R. da Amargura, 18 - 1º. frt.",2500-152 CALDAS DA RAINHA,+351262843594,,+351262843595,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=20,,,
"CORREIA AFONSO, ARCHER & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,23/90,LISBOA,19-04-1990,caa.geral@caa.pt,"Rua do Noronha, 1 - 1º.",1269-132 LISBOA,+351213960909,,+351213977816,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=21,,,
"CORREIA BOTELHO & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,28/16,LISBOA,14-07-2016,jcorreiabotelho-7865l@adv.oa.pt,"Travessa Cova da Moura, 2, r/c direito",1350-118 LISBOA,+351213826000,,+351213866571,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=21,,,
"CORREIA DA SILVA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,62/08,LISBOA,26-09-2008,geral@cscr.pt,"Av. Duque de Loulé, n.º 47 - 6º dto.",1050-086 LISBOA,+351217933301,,+351217937919,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=21,,,
"CORREIA FERNANDES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL",Lisboa,26/13,LISBOA,04-04-2013,nuno.correia.fernandes-21113l@adv.oa.pt,Av. da República nº 48 - 3º Esq.,1050-195 LISBOA,+351210988730,,+351210988737,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=21,,,
"CORTES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,60/08,LISBOA,26-09-2008,geral@ace.pt,"Rua Castilho, n.º 213, 7º andar",1070-051 LISBOA,+351213104120,,+351213104129,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=21,,,
